,Nmodes,"PH primary, All","PH primary, CIB","PH primary, Radio PS","PH primary, kSZ","PH primary, tSZ","PH secondary, All","PH secondary, CIB","PH secondary, Radio PS","PH secondary, kSZ","PH secondary, tSZ","PH trispectrum, All","PH trispectrum, CIB","PH trispectrum, Radio PS","PH trispectrum, kSZ","PH trispectrum, tSZ","PPH primary, All","PPH primary, CIB","PPH primary, Radio PS","PPH primary, kSZ","PPH primary, tSZ","PPH secondary, All","PPH secondary, CIB","PPH secondary, Radio PS","PPH secondary, kSZ","PPH secondary, tSZ","PPH trispectrum, All","PPH trispectrum, CIB","PPH trispectrum, Radio PS","PPH trispectrum, kSZ","PPH trispectrum, tSZ","PSH primary, All","PSH primary, CIB","PSH primary, Radio PS","PSH primary, kSZ","PSH primary, tSZ","PSH secondary, All","PSH secondary, CIB","PSH secondary, Radio PS","PSH secondary, kSZ","PSH secondary, tSZ","PSH trispectrum, All","PSH trispectrum, CIB","PSH trispectrum, Radio PS","PSH trispectrum, kSZ","PSH trispectrum, tSZ","QE primary, All","QE primary, CIB","QE primary, Radio PS","QE primary, kSZ","QE primary, tSZ","QE secondary, All","QE secondary, CIB","QE secondary, Radio PS","QE secondary, kSZ","QE secondary, tSZ","QE trispectrum, All","QE trispectrum, CIB","QE trispectrum, Radio PS","QE trispectrum, kSZ","QE trispectrum, tSZ","Shear primary, All","Shear primary, CIB","Shear primary, Radio PS","Shear primary, kSZ","Shear primary, tSZ","Shear secondary, All","Shear secondary, CIB","Shear secondary, Radio PS","Shear secondary, kSZ","Shear secondary, tSZ","Shear trispectrum, All","Shear trispectrum, CIB","Shear trispectrum, Radio PS","Shear trispectrum, kSZ","Shear trispectrum, tSZ",lCen
0,1.620558597863051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3094069739418872
1,4.246768766970909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1196862728734125
2,11.128906405421878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4313777036652517
3,29.16395136554151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.554762087150706
4,76.4258434986297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.992126343855551
5,200.2784012792697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.556579546566493
6,524.841286438657,5.9027280484335e-10,2.2749422472845707e-09,2.0373168615308806e-12,-5.569178414032065e-10,-3.5174397484472067e-10,-1.391389054910212e-10,-6.344232721766124e-10,-3.665163093848374e-11,6.437318240595741e-11,1.4302768611801698e-10,2.7605721706179925e-10,2.656626982071618e-10,9.61639621059904e-13,7.914918084772032e-12,6.001367261208028e-11,6.066849968508333e-10,2.087244258806314e-09,1.6818709646067738e-12,-6.890382818645611e-10,-2.777780743178742e-11,-1.391389054910212e-10,-1.2406139889099188e-09,-5.7738115670115676e-12,9.228713053622944e-11,1.7852748084502737e-10,3.3320781555496847e-10,1.7094818267378693e-10,6.564875019012523e-13,1.0541556389169909e-11,4.660387923249667e-11,-2.2902515986287215e-10,1.8537568483722962e-09,-4.3977993934445334e-11,-4.964377705797541e-10,-1.0498793768170148e-09,-1.0116223525899237e-11,-4.4942026875794147e-10,-3.9208695502036777e-11,6.682653404991404e-11,1.1343847958406478e-10,2.0806368213777344e-10,1.6901449256182014e-10,2.8105401934705607e-13,8.86988278587758e-12,9.118234852715249e-11,-5.857900124859739e-09,-1.4217114107068845e-09,-3.626729250884567e-10,-3.360339045059272e-10,-5.242434225919101e-09,8.002401865189595e-10,1.702144417594699e-10,-3.3073322536674413e-11,8.665632253422751e-11,-2.1433154007311135e-11,7.773650850694952e-09,4.357100966238772e-09,4.91517821955252e-11,1.0592514035579959e-10,1.301894277023237e-09,-5.3556533269160897e-11,2.2255885741500226e-09,5.429538773219853e-12,-8.745948831811014e-10,-3.5921135311909704e-10,1.2075255503566235e-09,1.3313788277751041e-09,-4.289752275300107e-11,-3.480129322338235e-11,-6.159637438313244e-11,5.593105765898099e-10,2.960161615212158e-10,6.357276110669949e-13,1.872890427999203e-11,9.722340263084886e-11,20.982337649086286
7,1375.3773456903277,-2.3101792400447589e-10,1.121131462366385e-09,7.087692363454866e-11,-1.8214418949789613e-10,-5.216810471500865e-10,-3.7364845849144074e-10,1.2685446525648368e-10,1.2625189857787906e-12,4.614502396584276e-11,3.4260612217075894e-11,2.769647909267763e-10,3.833532857592883e-11,9.191285966631634e-13,1.4828689829679094e-11,7.455613640407175e-11,-4.624264870405623e-10,8.620007813960519e-10,5.252123256128252e-11,-2.126273730731445e-10,-4.1754477347156866e-10,-3.7364845849144074e-10,2.796418187674397e-10,1.6593307455658183e-11,1.6135531477391672e-11,-1.1776681642425981e-11,1.9440075753395267e-10,6.459919613091735e-11,3.174679548829366e-13,1.7233209207718868e-11,7.494472892555036e-11,-7.489227688394653e-10,7.195025938492534e-10,5.792835875440204e-11,-2.1081850771479316e-10,-8.803418025509389e-10,-3.8151447357443465e-10,6.089870389212822e-11,-2.37287480425809e-12,4.972928334461941e-11,4.482677387112482e-11,2.9208057203251687e-10,1.6000180690356325e-11,3.839018832081818e-13,1.500075105998703e-11,1.0006193142645869e-10,-4.7537499858410755e-09,-2.5391384413015874e-09,-6.640911065627663e-11,-4.665429855482368e-10,-3.1456008640323757e-09,-2.4491103546615783e-10,3.037472794250197e-11,-8.923831666254185e-12,1.9427035451155588e-11,7.46203332432933e-11,4.972393443656524e-09,2.829851813302545e-09,3.354519052426902e-11,8.210636191979271e-11,9.924365408364442e-10,1.3822378059215836e-10,1.5943048115159593e-09,5.799774534124873e-11,-3.4529622395656033e-10,-3.8503527622952534e-10,-5.735122054774015e-11,-6.19350112115964e-11,-3.979005321479204e-12,-8.305301185435942e-11,-8.564116113856119e-12,5.748015153226897e-10,1.3487978297910703e-10,7.060853082580141e-13,3.342011855960093e-11,1.3464258116953824e-10,38.42812776856926
8,3604.2569285548498,1.1450689966467396e-10,1.9167687851399493e-10,4.89304166110955e-11,-9.526723903979596e-11,-1.7605862639967881e-10,-3.8558520763722814e-10,-3.817158515782049e-11,8.955112288128015e-12,-8.476478878246692e-12,-9.861921290173699e-11,1.2788629347484048e-10,2.7158213825871126e-11,6.677438945603804e-13,8.402299835847824e-12,5.189616167182308e-11,-3.0216777870484096e-10,-9.220989929103397e-11,1.2211637539264699e-11,-1.6794201163582863e-10,-9.77882331133668e-11,-3.8558520763722814e-10,1.3065886491946208e-10,6.07318375441065e-13,5.512727682999143e-12,-1.0708206329927737e-10,1.6682351202336735e-10,4.5411233325220575e-11,2.9413662730721384e-13,1.0299677331643266e-11,5.0411816746100665e-11,-7.547732078147716e-10,-2.719894207808046e-10,2.121298809474266e-11,-1.4723608150682398e-10,-6.658656808894959e-10,-4.133892888669269e-10,-7.640928320169674e-11,8.733235561108857e-12,-1.191365769578614e-11,-1.0041606294390019e-10,1.2575799565436847e-10,1.950778175039597e-11,2.8884960526440754e-13,8.414392200507416e-12,7.255736550133972e-11,-7.426808285262195e-09,-3.947402702207286e-09,-2.347547823554677e-10,-6.3560414252833e-10,-3.845171232472724e-09,-3.8124854849602564e-10,-3.199134932239548e-11,-1.777573478296881e-11,5.2690504196701525e-12,-1.456747169178685e-10,2.582688983866911e-09,1.187092430725051e-09,3.258256745866278e-11,4.512953269846744e-11,8.797102798105331e-10,1.94889772201555e-10,-1.0347995953640241e-11,3.218275082225306e-11,-2.100059843419758e-10,-6.632192272155786e-11,-7.601284204944119e-10,-2.786935420633036e-10,-4.2317171152541777e-11,-3.4240657968004823e-12,-2.589996319061169e-10,3.0288819349443187e-10,3.4247937298118965e-11,4.0892502983003393e-13,1.8641514431868805e-11,1.0768310665476073e-10,63.198533245043265
9,9445.166483031886,7.652088672598004e-10,4.4490299017701506e-10,2.913873976125448e-11,-7.237898918740722e-12,-2.740361133716849e-11,-1.5358626375894023e-10,-7.665832521048325e-11,-4.8016178613093295e-12,-1.6539776349532763e-11,-1.3546089006183312e-10,1.1756167078528565e-10,2.0229909021854356e-12,7.847841006450541e-13,4.475986503509919e-12,5.902932102601001e-11,4.4916326133372764e-10,2.332994737078959e-10,1.7094569124942034e-12,2.1823380665709628e-12,4.245784470968795e-11,-1.5358626375894023e-10,2.8804942234651142e-11,-3.2414578172639425e-12,-6.659367188081813e-12,-1.493332781557543e-10,7.946532770139485e-11,1.2212720338965854e-11,4.22370552854614e-13,5.711183181956918e-12,5.841443517725845e-11,1.793047426805389e-10,9.87142815413812e-11,7.75514609549692e-12,-4.6151655935915794e-11,-3.641980683618209e-10,-1.268831836523883e-10,-8.355362590839897e-11,-5.111702643564067e-12,-1.3587478712789909e-11,-1.2612962335717287e-10,1.1306231369084989e-10,-9.297526059363907e-12,3.690253680245034e-13,4.70187401602923e-12,7.166504643196431e-11,-4.178220019491877e-09,-2.5135757661581467e-09,-1.782901235015311e-10,-2.850937551465369e-10,-2.4456941979760443e-09,-6.220309819917696e-11,-2.4000995698395975e-11,-5.802891479960807e-12,1.7869486938822733e-11,-9.397685389227605e-11,1.411843726771356e-09,6.587779278639228e-10,2.8616388826069925e-11,2.251444407072265e-11,6.501596016496705e-10,1.040748005181307e-09,4.873005772095326e-10,2.0546143761942974e-11,2.7583946406716225e-11,1.332613195897384e-10,-1.1450285349932514e-10,4.9373640647730675e-11,-7.813301350019685e-12,2.697002059229014e-11,-1.1452181226723186e-10,3.6649038140651137e-10,3.366883237947251e-11,1.0784041643234247e-12,1.0369970755051042e-11,1.2343705804569597e-10,100.96538972782729
10,24751.61223535714,2.9697223478043063e-10,2.0938096685770638e-10,1.7306535564830623e-11,5.952568619687477e-12,-1.586492671504628e-10,-1.4846204844309841e-10,-1.6483183357406749e-10,-1.6376508661447693e-11,2.2451002734280728e-11,-1.224341761197944e-10,1.65917862948302e-10,3.513713340157528e-11,8.902856544084323e-13,5.129856059360692e-12,6.402103310083054e-11,-9.728267560684894e-11,-1.3651003432089594e-10,2.4885498738161715e-12,-1.679724846983664e-11,-1.7663113601827896e-10,-1.4846204844309841e-10,-1.5376590206053957e-10,-2.4123896099078647e-11,3.237569360783414e-11,-1.5856588917541158e-10,1.6615161653247588e-10,3.044203881893617e-11,4.629548658048792e-13,5.805008303596052e-12,6.559261827381276e-11,-1.0730756232483782e-10,-5.286174546184146e-11,4.634518769940023e-13,-1.832936275060267e-11,-3.9147416217342907e-10,-1.1677509722979583e-10,-1.4441278420715405e-10,-1.3016030401777295e-11,1.9937361880848704e-11,-1.0485148607169302e-10,1.6895584262773314e-10,2.854560588425551e-11,3.0897100725006567e-13,5.364157375795687e-12,8.181068582592954e-11,-3.0669358807772243e-09,-2.1063222095192624e-09,-1.2074208260463107e-10,-1.9433832229378364e-10,-1.8104022142827692e-09,-1.0983413012809995e-10,-9.564951868138139e-11,-3.693484298153523e-12,7.061616895589934e-12,-9.35700159738055e-11,1.1168799984058188e-09,3.968857202246836e-10,2.938486405292026e-11,1.472155605915561e-11,7.086756505724754e-10,5.414173953838264e-10,1.3388324230831713e-10,1.776613908173516e-11,1.6610887066539287e-11,-8.719918349524078e-11,-3.4896901532084526e-10,-1.9365151569737708e-10,4.425774557891241e-12,-2.3852253828589432e-11,-3.006607290953238e-10,3.1927058508174415e-10,6.075689855336262e-11,1.4025907199929437e-12,1.0434042449284279e-11,1.337857444586441e-10,163.83631121352687
